Block,Hash,crawler hash,neo4j hash,check hash,crawler address,neo4j address,check address
756758,6be3b87dfcd114a9432db7390e7e2aeba63d066518bbcbdbd240182be4947433,"{'transaction': {'output_count': 1, 'input_count': 2, 'fee': 47743, 'output_value': 507046, 'input_value': 554789, 'hash': '6be3b87dfcd114a9432db7390e7e2aeba63d066518bbcbdbd240182be4947433', 'timestamp': 1664738548}}","{'transaction': {'output_count': 1, 'input_count': 2, 'fee': 47743, 'output_value': 507046, 'input_value': 554789, 'hash': '6be3b87dfcd114a9432db7390e7e2aeba63d066518bbcbdbd240182be4947433', 'timestamp': 1664738548}}",Pass,"{'transactions': [{'timestamp': 1664738548, 'inputs': [{'from': 'bc1q8zvy6vw3e90kteqdpn2jcygztwzmvzrlz73zm9', 'value': 62057}, {'from': 'bc1qnmt6ft4xa2clk78dugyv9ku28pttp84zc9vkpv', 'value': 492732}], 'hash': '6be3b87dfcd114a9432db7390e7e2aeba63d066518bbcbdbd240182be4947433', 'outputs': [{'to': '39qLfthTmqErp7sURyFHsEa7YDYqYQzwkd', 'value': 507046}]}]}","{'transactions': [{'timestamp': 1664738548, 'inputs': [{'from': 'bc1q8zvy6vw3e90kteqdpn2jcygztwzmvzrlz73zm9', 'value': 62057}, {'from': 'bc1qnmt6ft4xa2clk78dugyv9ku28pttp84zc9vkpv', 'value': 492732}], 'hash': '6be3b87dfcd114a9432db7390e7e2aeba63d066518bbcbdbd240182be4947433', 'outputs': [{'to': '39qLfthTmqErp7sURyFHsEa7YDYqYQzwkd', 'value': 507046}]}]}",Pass
756758,15c8ee42b31c38ec68740ade6ee4c8139d78d42360d37dbd7bf0277aaedb69d9,"{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 28800, 'output_value': 2190760, 'input_value': 2219560, 'hash': '15c8ee42b31c38ec68740ade6ee4c8139d78d42360d37dbd7bf0277aaedb69d9', 'timestamp': 1664738548}}","{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 28800, 'output_value': 2190760, 'input_value': 2219560, 'hash': '15c8ee42b31c38ec68740ade6ee4c8139d78d42360d37dbd7bf0277aaedb69d9', 'timestamp': 1664738548}}",Pass,"{'transactions': [{'timestamp': 1664738548, 'inputs': [{'from': 'bc1q8jmnff6nfkecenx2606l52skqhm8t8nfhkjusz', 'value': 2219560}], 'hash': '15c8ee42b31c38ec68740ade6ee4c8139d78d42360d37dbd7bf0277aaedb69d9', 'outputs': [{'to': '1HM3t7MwRCZ9Q64LcA6v6i9M9EgURbnFYC', 'value': 224585}, {'to': 'bc1q978mkts7hptx0xj8z6ycwm5vlcfyxkvdn99tvw', 'value': 1966174}]}]}","{'transactions': [{'timestamp': 1664738548, 'inputs': [{'from': 'bc1q8jmnff6nfkecenx2606l52skqhm8t8nfhkjusz', 'value': 2219560}], 'hash': '15c8ee42b31c38ec68740ade6ee4c8139d78d42360d37dbd7bf0277aaedb69d9', 'outputs': [{'to': '1HM3t7MwRCZ9Q64LcA6v6i9M9EgURbnFYC', 'value': 224585}, {'to': 'bc1q978mkts7hptx0xj8z6ycwm5vlcfyxkvdn99tvw', 'value': 1966174}]}]}",Pass
756758,537a68f8a06c163843ee28e76515dffe5f55859069cf3c77d9589abc162a1839,"{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 22491, 'output_value': 992547943, 'input_value': 992570434, 'hash': '537a68f8a06c163843ee28e76515dffe5f55859069cf3c77d9589abc162a1839', 'timestamp': 1664738548}}","{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 22491, 'output_value': 992547943, 'input_value': 992570434, 'hash': '537a68f8a06c163843ee28e76515dffe5f55859069cf3c77d9589abc162a1839', 'timestamp': 1664738548}}",Pass,"{'transactions': [{'timestamp': 1664738548, 'inputs': [{'from': 'bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf', 'value': 992570433}], 'hash': '537a68f8a06c163843ee28e76515dffe5f55859069cf3c77d9589abc162a1839', 'outputs': [{'to': '19CHuEJwDwjt95LutVPC1qi4kEJViZRqrA', 'value': 174916}, {'to': 'bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf', 'value': 992373027}]}]}","{'transactions': [{'timestamp': 1664738548, 'inputs': [{'from': 'bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf', 'value': 992570433}], 'hash': '537a68f8a06c163843ee28e76515dffe5f55859069cf3c77d9589abc162a1839', 'outputs': [{'to': '19CHuEJwDwjt95LutVPC1qi4kEJViZRqrA', 'value': 174916}, {'to': 'bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf', 'value': 992373027}]}]}",Pass
756758,2b9a1e5d5d7be35a7283a75f3f3645208898614bc59f3a4921b576a0ea1d9c9c,"{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 22491, 'output_value': 979030484, 'input_value': 979052975, 'hash': '2b9a1e5d5d7be35a7283a75f3f3645208898614bc59f3a4921b576a0ea1d9c9c', 'timestamp': 1664738548}}","{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 22491, 'output_value': 979030484, 'input_value': 979052975, 'hash': '2b9a1e5d5d7be35a7283a75f3f3645208898614bc59f3a4921b576a0ea1d9c9c', 'timestamp': 1664738548}}",Pass,"{'transactions': [{'timestamp': 1664738548, 'inputs': [{'from': 'bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf', 'value': 979052974}], 'hash': '2b9a1e5d5d7be35a7283a75f3f3645208898614bc59f3a4921b576a0ea1d9c9c', 'outputs': [{'to': '15kH9i7LpCufrYSj9BA6yvFpZpTxLkFisB', 'value': 1739999}, {'to': 'bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf', 'value': 977290484}]}]}","{'transactions': [{'timestamp': 1664738548, 'inputs': [{'from': 'bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf', 'value': 979052974}], 'hash': '2b9a1e5d5d7be35a7283a75f3f3645208898614bc59f3a4921b576a0ea1d9c9c', 'outputs': [{'to': '15kH9i7LpCufrYSj9BA6yvFpZpTxLkFisB', 'value': 1739999}, {'to': 'bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf', 'value': 977290484}]}]}",Pass
756758,c4856040c18f020eb911d73e02ed027603f85720a12c2e2026076330775e2681,"{'transaction': {'output_count': 3, 'input_count': 1, 'fee': 26775, 'output_value': 1012424163, 'input_value': 1012450938, 'hash': 'c4856040c18f020eb911d73e02ed027603f85720a12c2e2026076330775e2681', 'timestamp': 1664738548}}","{'transaction': {'output_count': 3, 'input_count': 1, 'fee': 26775, 'output_value': 1012424163, 'input_value': 1012450938, 'hash': 'c4856040c18f020eb911d73e02ed027603f85720a12c2e2026076330775e2681', 'timestamp': 1664738548}}",Pass,"{'transactions': [{'timestamp': 1664738548, 'inputs': [{'from': 'bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf', 'value': 1012450937}], 'hash': 'c4856040c18f020eb911d73e02ed027603f85720a12c2e2026076330775e2681', 'outputs': [{'to': 'bc1qd4uc0hxkput3pdh5aa9lm4qvghdu6eafulmvfm', 'value': 390000}, {'to': 'bc1qmgjlep9x4xd7pfgvqkergdx2pw8pvqxpl96jzy', 'value': 10087960}, {'to': 'bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf', 'value': 1001946203}]}]}","{'transactions': [{'timestamp': 1664738548, 'inputs': [{'from': 'bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf', 'value': 1012450937}], 'hash': 'c4856040c18f020eb911d73e02ed027603f85720a12c2e2026076330775e2681', 'outputs': [{'to': 'bc1qd4uc0hxkput3pdh5aa9lm4qvghdu6eafulmvfm', 'value': 390000}, {'to': 'bc1qmgjlep9x4xd7pfgvqkergdx2pw8pvqxpl96jzy', 'value': 10087960}, {'to': 'bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf', 'value': 1001946203}]}]}",Pass
756758,b4d3ccc3b895ea9d6307c2d91ad3196fa06c2010bfa489673a33d4b2533b35fd,"{'transaction': {'output_count': 3, 'input_count': 1, 'fee': 27081, 'output_value': 937719614, 'input_value': 937746695, 'hash': 'b4d3ccc3b895ea9d6307c2d91ad3196fa06c2010bfa489673a33d4b2533b35fd', 'timestamp': 1664738548}}","{'transaction': {'output_count': 3, 'input_count': 1, 'fee': 27081, 'output_value': 937719614, 'input_value': 937746695, 'hash': 'b4d3ccc3b895ea9d6307c2d91ad3196fa06c2010bfa489673a33d4b2533b35fd', 'timestamp': 1664738548}}",Pass,"{'transactions': [{'timestamp': 1664738548, 'inputs': [{'from': 'bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf', 'value': 937746695}], 'hash': 'b4d3ccc3b895ea9d6307c2d91ad3196fa06c2010bfa489673a33d4b2533b35fd', 'outputs': [{'to': '3Lo826BrJU5qpeNoRLRiGgFR7YKQD8GCwM', 'value': 690020}, {'to': '3QTPVRn5yvCDDSUHSYrv2cCvzhUBcW5nvo', 'value': 88830}, {'to': 'bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf', 'value': 936940764}]}]}","{'transactions': [{'timestamp': 1664738548, 'inputs': [{'from': 'bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf', 'value': 937746695}], 'hash': 'b4d3ccc3b895ea9d6307c2d91ad3196fa06c2010bfa489673a33d4b2533b35fd', 'outputs': [{'to': '3Lo826BrJU5qpeNoRLRiGgFR7YKQD8GCwM', 'value': 690020}, {'to': '3QTPVRn5yvCDDSUHSYrv2cCvzhUBcW5nvo', 'value': 88830}, {'to': 'bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf', 'value': 936940764}]}]}",Pass
756758,740c1e7ef00d3a387f28740b008f48d39a5ba4134fcfad7b6c540394e17cc3ff,"{'transaction': {'output_count': 1, 'input_count': 2, 'fee': 50000, 'output_value': 18699085, 'input_value': 18749085, 'hash': '740c1e7ef00d3a387f28740b008f48d39a5ba4134fcfad7b6c540394e17cc3ff', 'timestamp': 1664738548}}","{'transaction': {'output_count': 1, 'input_count': 2, 'fee': 50000, 'output_value': 18699085, 'input_value': 18749085, 'hash': '740c1e7ef00d3a387f28740b008f48d39a5ba4134fcfad7b6c540394e17cc3ff', 'timestamp': 1664738548}}",Pass,"{'transactions': [{'timestamp': 1664738548, 'inputs': [{'from': '1MYFWTH4H51nBuYN8rbet5DT29ZivykaPE', 'value': 18749085}], 'hash': '740c1e7ef00d3a387f28740b008f48d39a5ba4134fcfad7b6c540394e17cc3ff', 'outputs': [{'to': '1FWQiwK27EnGXb6BiBMRLJvunJQZZPMcGd', 'value': 18699085}]}]}","{'transactions': [{'timestamp': 1664738548, 'inputs': [{'from': '1MYFWTH4H51nBuYN8rbet5DT29ZivykaPE', 'value': 18749085}], 'hash': '740c1e7ef00d3a387f28740b008f48d39a5ba4134fcfad7b6c540394e17cc3ff', 'outputs': [{'to': '1FWQiwK27EnGXb6BiBMRLJvunJQZZPMcGd', 'value': 18699085}]}]}",Pass
756758,57837dcfe842bdf7b04d21b1ad0a5185ad46630000dbd14b81c410b90283ff2c,"{'transaction': {'output_count': 1, 'input_count': 1, 'fee': 25300, 'output_value': 2125415, 'input_value': 2150715, 'hash': '57837dcfe842bdf7b04d21b1ad0a5185ad46630000dbd14b81c410b90283ff2c', 'timestamp': 1664738548}}","{'transaction': {'output_count': 1, 'input_count': 1, 'fee': 25300, 'output_value': 2125415, 'input_value': 2150715, 'hash': '57837dcfe842bdf7b04d21b1ad0a5185ad46630000dbd14b81c410b90283ff2c', 'timestamp': 1664738548}}",Pass,"{'transactions': [{'timestamp': 1664738548, 'inputs': [{'from': '1EQUCXM22iPZNtBVA8pjiAyUkkzsvZVCTF', 'value': 2150715}], 'hash': '57837dcfe842bdf7b04d21b1ad0a5185ad46630000dbd14b81c410b90283ff2c', 'outputs': [{'to': '18eRiDkqWS6j45kshi3aCBfgi3mZQ4QseY', 'value': 2125415}]}]}","{'transactions': [{'timestamp': 1664738548, 'inputs': [{'from': '1EQUCXM22iPZNtBVA8pjiAyUkkzsvZVCTF', 'value': 2150715}], 'hash': '57837dcfe842bdf7b04d21b1ad0a5185ad46630000dbd14b81c410b90283ff2c', 'outputs': [{'to': '18eRiDkqWS6j45kshi3aCBfgi3mZQ4QseY', 'value': 2125415}]}]}",Pass
756758,5df6e9e9861f850632e23389cc39308b966af8c9e40e279c3fbb1c797610f9f2,"{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 25086, 'output_value': 26503029, 'input_value': 26528115, 'hash': '5df6e9e9861f850632e23389cc39308b966af8c9e40e279c3fbb1c797610f9f2', 'timestamp': 1664738548}}","{'transaction': {'output_count': 2, 'input_count': 1, 'fee': 25086, 'output_value': 26503029, 'input_value': 26528115, 'hash': '5df6e9e9861f850632e23389cc39308b966af8c9e40e279c3fbb1c797610f9f2', 'timestamp': 1664738548}}",Pass,"{'transactions': [{'timestamp': 1664738548, 'inputs': [{'from': '128RZtZgaXZuzrpLirsDLSTfyBCAWwdqYG', 'value': 26528115}], 'hash': '5df6e9e9861f850632e23389cc39308b966af8c9e40e279c3fbb1c797610f9f2', 'outputs': [{'to': '1JrCLm9febc8zpix7sagoqQUD9qa4nxP1B', 'value': 26477959}, {'to': '12iqH3mtjAdwwxXYhdA3s8JJXDYP6tQrmN', 'value': 25070}]}]}","{'transactions': [{'timestamp': 1664738548, 'inputs': [{'from': '128RZtZgaXZuzrpLirsDLSTfyBCAWwdqYG', 'value': 26528115}], 'hash': '5df6e9e9861f850632e23389cc39308b966af8c9e40e279c3fbb1c797610f9f2', 'outputs': [{'to': '1JrCLm9febc8zpix7sagoqQUD9qa4nxP1B', 'value': 26477959}, {'to': '12iqH3mtjAdwwxXYhdA3s8JJXDYP6tQrmN', 'value': 25070}]}]}",Pass
